Mission,AGCID,Date,Time,TempC
2021,T02,5/21/2022,20:00,-4.974
2021,T02,5/22/2022,0:00,-4.471
2021,T02,5/22/2022,4:00,-4.471
2021,T02,5/22/2022,8:00,-4.974
2021,T02,5/22/2022,12:00,-4.974
2021,T02,5/22/2022,16:00,-4.974
2021,T02,5/22/2022,20:00,-4.974
2021,T02,5/23/2022,0:00,-4.974
2021,T02,5/23/2022,4:00,-4.974
2021,T02,5/23/2022,8:00,-4.974
2021,T02,5/23/2022,12:00,-4.974
2021,T02,5/23/2022,16:00,-4.974
2021,T02,5/23/2022,20:00,-4.974
2021,T02,5/24/2022,0:00,-4.974
2021,T02,5/24/2022,4:00,-4.471
2021,T02,5/24/2022,8:00,-4.471
2021,T02,5/24/2022,12:00,-4.471
2021,T02,5/24/2022,16:00,-4.471
2021,T02,5/24/2022,20:00,-4.471
2021,T02,5/25/2022,0:00,-4.471
2021,T02,5/25/2022,4:00,-4.471
2021,T02,5/25/2022,8:00,-4.471
2021,T02,5/25/2022,12:00,-4.471
2021,T02,5/25/2022,16:00,-4.471
2021,T02,5/25/2022,20:00,-3.968
2021,T02,5/26/2022,0:00,-3.466
2021,T02,5/26/2022,4:00,-2.963
2021,T02,5/26/2022,8:00,-2.963
2021,T02,5/26/2022,12:00,-2.963
2021,T02,5/26/2022,16:00,-2.46
2021,T02,5/26/2022,20:00,-2.46
2021,T02,5/27/2022,0:00,-2.46
2021,T02,5/27/2022,4:00,-2.46
2021,T02,5/27/2022,8:00,-1.957
2021,T02,5/27/2022,12:00,-1.957
2021,T02,5/27/2022,16:00,-1.957
2021,T02,5/27/2022,20:00,-1.957
2021,T02,5/28/2022,0:00,-1.957
2021,T02,5/28/2022,4:00,-1.957
2021,T02,5/28/2022,8:00,-1.957
2021,T02,5/28/2022,12:00,-1.957
2021,T02,5/28/2022,16:00,-1.957
2021,T02,5/28/2022,20:00,-1.957
2021,T02,5/29/2022,0:00,-1.455
2021,T02,5/29/2022,4:00,-1.455
2021,T02,5/29/2022,8:00,-1.455
2021,T02,5/29/2022,12:00,-1.455
2021,T02,5/29/2022,16:00,-1.455
2021,T02,5/29/2022,20:00,-1.455
2021,T02,5/30/2022,0:00,-1.455
2021,T02,5/30/2022,4:00,-1.455
2021,T02,5/30/2022,8:00,-1.455
2021,T02,5/30/2022,12:00,-1.455
2021,T02,5/30/2022,16:00,-1.455
2021,T02,5/30/2022,20:00,-1.455
2021,T02,5/31/2022,0:00,-1.455
2021,T02,5/31/2022,4:00,-1.455
2021,T02,5/31/2022,8:00,-1.455
2021,T02,5/31/2022,12:00,-1.455
2021,T02,5/31/2022,16:00,-1.455
2021,T02,5/31/2022,20:00,-1.455
2021,T02,6/1/2022,0:00,-1.455
2021,T02,6/1/2022,4:00,-0.952
2021,T02,6/1/2022,8:00,-0.952
2021,T02,6/1/2022,12:00,-0.952
2021,T02,6/1/2022,16:00,-0.952
2021,T02,6/1/2022,20:00,-0.952
2021,T02,6/2/2022,0:00,-0.952
2021,T02,6/2/2022,4:00,-0.952
2021,T02,6/2/2022,8:00,-0.952
2021,T02,6/2/2022,12:00,-0.952
2021,T02,6/2/2022,16:00,-0.952
2021,T02,6/2/2022,20:00,-0.952
2021,T02,6/3/2022,0:00,-0.952
2021,T02,6/3/2022,4:00,-0.952
2021,T02,6/3/2022,8:00,-0.952
2021,T02,6/3/2022,12:00,-0.952
